game_id,player_id,team_id,opponent_team_id,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,seconds_per_touch,dribbles_per_touch,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def,avg_speed,avg_speed_off,avg_speed_def
0022300416,1627783,1610612761,1610612764,31.82,64,65,11,6,6,2,2,14,3,2,1,1,44,53,11,2,0,13,13,30,1,0,1,1,69,33,3.2,2.81,2.3,1,0,0,0,0,0,1,0,0,0,5,2,3,0,0,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,5,0,4,4,0,12579,2.38,1.25,1.13,4.23,4.92,3.64
0022300417,1626220,1610612751,1610612749,10.02,20,19,1,0,1,0,0,0,0,0,0,0,13,11,2,0,0,1,2,4,0,0,0,0,17,9,0.7,2.43,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4220,0.8,0.48,0.32,4.48,5.18,3.65
0022300418,1628960,1610612756,1610612745,33.08,67,66,5,3,3,0,0,7,1,0,1,0,28,24,3,0,0,4,2,5,0,1,3,3,39,23,1.3,1.96,1.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,2,5,0,13163,2.49,1.25,1.24,4.25,4.29,3.9
0022300420,1641734,1610612739,1610612742,5.87,12,12,0,0,0,0,0,0,0,0,0,0,5,7,3,0,0,3,3,8,0,0,0,0,8,7,0.2,1.77,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2533,0.48,0.27,0.21,4.9,6.07,3.79
0022300421,1628369,1610612738,1610612765,43.32,87,85,10,3,7,2,2,10,1,1,0,1,66,72,10,0,2,12,12,25,5,0,1,2,107,60,5.4,3.02,1.99,4,1,2,2,2,4,1,0,0,1,3,1,3,0,0,2,0,0,0,0,5,2,3,0,0,4,2,0,0,0,2,2,0,4,0,5,0,5,12,0,14789,2.8,1.43,1.37,3.61,3.79,3.45
0022300424,203468,1610612740,1610612762,31.68,63,61,10,3,5,2,2,8,2,1,0,1,50,60,6,1,0,8,7,13,2,0,1,1,71,30,4.7,4.01,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,9,1,12116,2.29,1.24,1.05,3.99,4.31,3.69
0022300425,1630214,1610612763,1610612743,21.97,47,48,3,0,1,1,2,1,1,1,0,1,34,32,4,0,0,4,4,9,1,1,4,9,47,30,1.5,1.86,0.66,8,0,0,1,2,1,4,0,2,1,3,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,8,1,9078,1.72,0.91,0.81,4.26,4.73,3.84
0022300428,202397,1610612766,1610612747,14.02,32,32,4,1,1,0,0,2,3,0,0,0,23,25,4,1,0,8,5,13,1,0,0,0,29,8,2.3,4.8,5.31,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,3,0,6042,1.14,0.66,0.48,4.45,5.5,4.17
0022300430,1627827,1610612751,1610612764,33.32,65,67,2,1,1,0,0,2,1,0,0,0,18,14,1,0,0,1,1,2,1,0,0,0,28,18,0.6,1.27,0.43,0,0,0,0,0,0,0,0,0,0,5,1,3,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,8,1,2,1,1,2,0,12674,2.4,1.17,1.23,4.11,4.21,4.01
0022300431,1626168,1610612758,1610612737,25.03,52,51,0,0,0,0,0,0,0,0,0,0,33,27,1,0,0,4,1,2,0,0,2,5,47,24,0.9,1.15,0.38,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,6,13,2,10503,1.99,1.1,0.89,4.58,4.73,4.41
0022300436,1629023,1610612766,1610612756,27.62,54,52,4,1,3,0,0,2,1,1,0,0,40,32,4,1,1,7,6,14,0,1,3,4,53,32,1.4,1.59,0.43,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,1,2,3,0,10740,2.03,1.16,0.88,4.08,4.62,3.89
0022300437,1629650,1610612757,1610612759,3.68,8,8,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,1,7,1,0.1,1.26,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,4,0,1659,0.31,0.16,0.15,4.78,6.45,6.32
0022300438,1630214,1610612763,1610612746,16.7,34,36,1,1,1,0,0,2,0,0,0,0,16,11,0,0,1,0,1,0,1,1,3,5,22,11,0.5,1.42,0.41,2,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,1,1,2,0,7067,1.34,0.7,0.63,4.19,4.78,3.64
0022300439,1629312,1610612748,1610612762,26.15,60,59,0,0,0,0,0,0,0,0,0,0,25,15,1,1,0,1,2,4,2,1,3,3,32,14,1.1,2.07,1.03,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,8,0,11523,2.18,1.11,1.07,4.65,5.03,4.32
0022300442,202699,1610612755,1610612741,34.32,66,66,9,1,4,1,2,3,4,2,0,1,36,42,4,0,0,8,4,9,0,1,3,3,55,34,3.0,3.32,2.42,2,0,0,2,2,2,1,0,0,1,2,2,2,0,0,4,0,0,0,0,5,0,2,0,0,0,3,1,0,0,3,1,2,3,0,4,0,2,6,1,13001,2.46,1.32,1.15,4.14,4.31,3.63
0022300443,203076,1610612747,1610612750,39.15,78,79,5,2,3,0,2,4,0,0,1,1,72,57,8,1,1,8,10,19,4,2,8,10,96,50,3.8,2.39,1.3,5,2,3,2,2,6,1,1,0,1,7,4,5,2,2,11,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4,3,1,9,0,13,4,9,16,0,13353,2.53,1.3,1.23,3.57,3.97,3.22
0022300443,1629629,1610612747,1610612750,22.45,45,45,5,0,2,0,0,0,3,2,0,0,14,14,4,0,0,4,4,9,0,0,0,0,21,12,1.0,2.74,2.0,1,1,1,0,0,2,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,2,1,1,2,0,9060,1.72,0.79,0.93,4.27,4.34,4.22
0022300446,1630700,1610612740,1610612747,7.75,15,17,1,0,0,0,0,0,0,0,1,0,10,9,0,0,0,0,0,0,0,0,0,0,12,4,0.6,3.15,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3342,0.63,0.33,0.3,4.33,4.55,4.14
0022300449,203458,1610612758,1610612763,12.37,25,24,0,0,0,0,0,0,0,0,0,0,16,8,1,0,0,2,1,3,0,1,1,1,19,12,0.3,0.9,0.11,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,0,5,2,2,7,2,4606,0.87,0.48,0.39,4.51,5.05,3.98
0022300450,1631094,1610612753,1610612756,37.03,74,74,18,6,12,0,0,14,4,1,0,0,53,56,7,0,1,17,8,17,0,1,1,1,82,42,6.0,4.36,3.66,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,1,9,3,6,10,0,14189,2.69,1.54,1.15,4.14,4.43,3.51
0022300456,201569,1610612756,1610612757,20.22,42,43,5,1,3,1,2,3,1,0,0,1,14,19,1,0,0,3,1,2,1,0,0,0,27,9,1.7,3.72,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,7,1,7117,1.35,0.72,0.63,3.56,4.24,2.99
0022300456,1628960,1610612756,1610612757,27.85,57,58,6,0,0,2,2,2,4,1,1,1,36,33,4,1,0,7,5,11,2,1,0,0,47,18,2.3,2.94,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,2,0,11316,2.14,1.19,0.95,4.25,5.07,3.9
0022300457,202681,1610612742,1610612762,32.18,70,68,8,2,5,0,0,4,2,1,0,0,48,40,4,0,1,7,5,8,0,1,4,4,65,24,3.8,3.52,2.72,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,8,1,7,10,2,12226,2.32,1.27,1.05,3.98,4.37,3.57
0022300457,1626158,1610612742,1610612762,6.7,13,13,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,8,3,0.3,1.99,0.38,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2286,0.43,0.24,0.2,3.35,3.44,3.27
0022300458,1627826,1610612746,1610612748,28.8,57,57,0,0,0,0,0,0,0,0,0,0,35,13,1,0,1,2,3,6,0,0,0,1,40,13,0.8,1.16,0.33,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,6,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,11,2,9,15,0,10728,2.03,1.16,0.87,3.92,4.64,3.57
0022300459,201942,1610612741,1610612755,30.42,63,64,14,3,6,3,4,9,5,0,0,2,32,40,3,0,0,8,3,8,0,0,2,3,48,21,3.7,4.64,4.04,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,6,0,11432,2.17,1.2,0.97,4.05,4.39,3.72
0022300459,1627936,1610612741,1610612755,21.45,42,43,7,2,4,0,0,4,3,2,0,0,29,27,2,0,0,3,2,5,0,1,1,1,43,22,1.7,2.4,1.84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,3,1,9067,1.72,0.95,0.77,4.44,4.95,3.97
0022300463,1627780,1610612744,1610612753,10.53,21,22,1,1,1,0,0,2,0,0,0,0,11,9,0,0,0,1,0,0,0,0,1,1,17,7,0.5,1.84,0.88,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,2,1,6,1,4721,0.89,0.48,0.42,4.67,5.15,4.18
0022300463,1628976,1610612753,1610612744,19.87,36,35,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,4,1,3,1,1,3,4,22,11,0.5,1.38,0.18,3,0,1,0,0,0,2,1,0,0,4,1,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,5,1,7078,1.34,0.68,0.66,3.64,4.05,3.79
0022300469,1629651,1610612751,1610612745,27.7,56,55,2,0,1,0,0,0,0,0,1,0,38,20,0,0,0,2,0,0,1,2,5,9,48,23,1.3,1.65,0.56,3,0,0,0,0,0,3,0,0,0,8,4,5,0,0,8,2,0,0,0,1,1,1,0,0,2,0,0,0,0,5,3,2,9,0,8,1,7,12,1,10882,2.06,1.15,0.91,4.33,4.37,3.88
0022300471,1629675,1610612750,1610612740,24.58,49,46,2,1,2,0,0,2,0,0,0,0,37,27,2,0,0,4,2,6,0,2,4,4,46,21,1.3,1.73,1.11,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,2,8,1,9549,1.81,0.96,0.85,4.11,4.52,3.68
0022300473,202695,1610612746,1610612756,40.12,75,76,13,3,5,4,4,10,4,0,0,2,45,51,3,0,1,6,4,8,2,2,4,5,74,47,3.9,3.13,2.39,5,1,2,0,0,2,1,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,2,1,0,0,2,0,2,2,0,6,1,5,8,1,15055,2.85,1.53,1.32,4.01,4.17,3.58
0022300476,201580,1610612758,1610612753,7.78,15,16,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,0,0,1,8,3,0.2,1.57,0.38,0,0,0,0,0,0,0,0,0,0,3,2,2,1,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,4,0,3012,0.57,0.34,0.23,4.33,4.24,2.96
0022300477,1629640,1610612759,1610612749,29.97,60,61,13,2,7,2,2,6,4,1,0,1,36,31,1,0,1,2,2,2,0,0,2,3,58,26,3.2,3.28,2.36,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,8,1,7,12,0,11736,2.22,1.2,1.02,4.09,4.65,3.56
0022300479,1641718,1610612762,1610612738,20.35,43,43,4,2,3,0,0,4,1,0,0,0,37,45,1,0,1,2,2,3,0,0,0,0,50,21,3.9,4.7,4.04,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,2,1,5,1,7806,1.48,0.86,0.62,4.2,4.65,3.68
0022300483,203944,1610612752,1610612755,30.1,64,64,11,0,3,0,0,0,5,1,2,0,47,50,5,1,1,10,7,17,1,1,2,3,69,42,3.8,3.27,2.61,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,3,0,7,1,5,9,2,11500,2.18,1.27,0.9,4.16,4.45,3.81
0022300485,1626157,1610612750,1610612745,31.33,66,65,10,3,5,4,4,10,1,1,2,2,29,39,6,0,0,6,6,15,0,1,0,2,55,40,2.0,2.15,1.02,2,1,1,0,0,2,1,1,0,0,4,3,4,0,0,7,0,0,0,0,7,1,3,0,0,2,2,1,1,0,2,1,1,3,0,6,3,3,9,2,11558,2.19,1.18,1.01,3.99,4.3,3.67
0022300486,202685,1610612740,1610612746,22.62,42,43,0,0,0,0,0,0,0,0,0,0,45,39,1,0,0,1,1,2,0,1,4,4,60,39,1.6,1.58,0.33,2,0,0,0,0,0,2,0,0,0,7,3,6,0,0,6,1,0,0,0,4,1,3,0,0,2,0,0,1,0,4,3,1,7,0,7,0,7,10,0,8039,1.52,0.79,0.73,3.78,4.21,3.39
0022300490,1630165,1610612765,1610612744,15.75,31,32,9,0,1,0,0,0,8,1,0,0,28,25,5,0,1,7,6,12,2,0,2,3,31,6,2.9,5.55,5.55,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,6113,1.16,0.62,0.54,4.27,4.32,3.51
0022300491,1631108,1610612747,1610612763,20.27,43,44,3,1,2,0,0,2,1,0,0,0,21,16,0,0,1,2,1,0,1,0,0,0,25,7,1.4,3.3,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,8534,1.62,0.88,0.73,4.44,4.85,4.01
0022300493,1629052,1610612738,1610612754,19.78,41,43,2,2,2,0,0,5,0,0,0,0,10,7,0,0,0,0,0,0,0,1,3,4,19,12,0.4,1.35,0.42,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,7,0,3,0,3,3,0,7870,1.49,0.81,0.68,4.3,4.12,4.51
0022300493,1630202,1610612738,1610612754,15.48,32,32,2,1,2,0,0,2,0,0,0,0,14,16,0,0,0,2,0,0,1,0,1,1,21,9,1.5,4.16,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,1,6378,1.21,0.62,0.58,4.27,4.13,4.42
0022300494,1626153,1610612764,1610612752,16.58,33,33,6,1,4,0,0,2,2,2,0,0,25,26,3,0,2,3,5,7,0,0,0,0,32,11,2.9,5.45,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,0,6679,1.26,0.63,0.63,4.36,4.26,3.81
0022300496,203507,1610612749,1610612745,38.93,80,79,15,3,3,5,8,11,4,0,2,4,52,60,2,0,0,8,2,7,0,1,3,6,91,49,4.6,3.03,2.16,5,1,1,0,0,2,4,0,0,0,8,4,5,3,4,11,0,0,0,2,4,0,2,0,0,0,2,0,0,0,3,2,1,5,0,14,3,11,16,0,14692,2.78,1.56,1.22,3.99,4.66,3.36
0022300497,1641854,1610612739,1610612759,3.67,9,8,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,1,1,3,0,1,0,1,5,0,0.3,4.17,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1580,0.3,0.16,0.14,4.64,7.49,2.64
0022300500,1627734,1610612758,1610612740,28.92,56,57,8,1,2,0,0,2,5,1,0,0,80,70,6,1,0,15,7,17,1,0,4,7,97,59,4.4,2.73,1.74,13,4,5,0,0,8,7,1,0,0,4,3,3,0,0,6,1,0,0,0,3,1,1,0,0,2,2,0,0,0,0,0,0,1,0,10,1,9,13,0,11132,2.11,1.17,0.94,4.16,4.64,3.66
0022300501,1627884,1610612742,1610612750,34.55,68,67,6,2,3,1,2,5,1,0,1,1,27,26,1,0,0,4,1,3,1,3,4,9,44,25,0.8,1.11,0.5,1,0,0,0,0,0,1,0,0,0,4,2,3,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,4,6,1,5,0,4,7,0,12815,2.43,1.28,1.15,3.89,4.22,3.55
0022300508,1630166,1610612764,1610612760,32.75,71,74,7,1,3,1,2,3,2,0,1,1,41,33,4,1,0,9,5,11,1,0,7,7,57,30,2.3,2.44,1.61,1,0,0,0,0,0,1,1,0,0,1,0,0,2,2,2,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,4,0,4,2,2,5,0,13535,2.56,1.35,1.21,4.46,4.64,4.26
0022300512,1630587,1610612765,1610612758,15.17,33,34,2,0,1,0,0,0,1,1,0,0,12,10,2,0,0,4,2,5,0,0,0,0,15,10,0.4,1.59,1.2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,6461,1.22,0.66,0.57,4.48,5.03,4.67
0022300517,1628972,1610612750,1610612738,7.77,15,16,1,0,0,0,0,0,1,0,0,0,9,10,1,0,0,1,1,2,0,0,0,0,13,11,0.4,1.8,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3359,0.64,0.37,0.27,4.51,5.69,4.78
0022300518,1629308,1610612758,1610612766,16.68,33,33,2,0,0,0,0,0,2,0,0,0,18,15,0,1,0,2,1,2,0,1,0,1,23,14,0.7,1.95,1.3,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,2,3,0,7225,1.37,0.71,0.66,4.51,4.87,4.2
0022300519,203925,1610612765,1610612759,5.75,12,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0.1,3.64,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2526,0.48,0.25,0.23,4.95,6.5,3.65
0022300519,203926,1610612759,1610612765,14.97,31,31,0,0,0,0,0,0,0,0,0,0,21,17,0,0,0,2,0,0,0,0,1,1,27,16,0.6,1.39,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,6571,1.24,0.75,0.49,4.49,5.73,3.92
0022300519,1630165,1610612765,1610612759,31.52,64,66,11,1,4,0,0,2,7,4,0,0,51,50,12,0,1,13,12,27,0,0,5,5,61,21,5.7,5.62,5.18,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,3,5,1,12516,2.37,1.28,1.09,4.3,4.8,3.83
0022300520,1626145,1610612764,1610612754,33.6,69,69,5,1,3,0,0,2,1,0,1,0,51,59,4,1,0,8,5,12,0,1,1,1,67,29,4.7,4.19,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,3,5,1,14071,2.66,1.41,1.26,4.49,4.74,4.24
0022300520,1628971,1610612754,1610612764,27.22,56,57,12,3,6,4,4,11,4,2,0,2,43,41,6,0,1,7,7,13,1,1,3,4,56,31,2.8,3.02,2.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,1,8,11,0,11385,2.16,1.23,0.93,4.53,4.68,3.92
0022300520,1641731,1610612764,1610612754,22.33,49,46,4,1,2,2,2,4,0,0,1,1,15,12,1,0,0,3,1,2,0,1,1,3,23,13,0.9,2.22,1.35,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,5,1,4,7,1,9143,1.73,0.95,0.78,4.29,4.84,4.21
0022300524,203932,1610612743,1610612762,28.55,61,61,1,0,0,0,0,0,0,0,0,0,28,22,4,0,0,6,4,10,1,0,2,2,36,16,1.5,2.57,1.89,2,0,0,0,0,0,1,1,0,0,5,2,3,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,3,1,2,6,1,11123,2.11,1.06,1.05,4.14,4.42,3.87
0022300525,1641722,1610612740,1610612744,21.17,42,41,5,1,3,0,0,2,2,1,0,0,18,26,2,0,0,2,2,4,0,0,1,1,29,24,0.9,1.94,1.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,9146,1.73,0.93,0.8,4.48,4.96,4.03
0022300526,201152,1610612761,1610612746,23.42,44,45,0,0,0,0,0,0,0,0,0,0,29,22,3,0,0,3,3,6,2,0,5,6,37,23,0.8,1.35,0.24,4,1,1,0,0,2,2,0,1,0,4,3,3,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,1,1,4,0,2,1,1,5,0,8549,1.62,0.78,0.83,3.82,4.56,3.3
0022300528,203114,1610612749,1610612738,20.25,42,40,5,1,2,0,0,2,3,2,0,0,25,24,7,0,0,6,7,17,1,0,2,2,35,14,2.3,3.87,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,6,0,8041,1.52,0.79,0.74,4.22,4.57,3.87
0022300528,1629004,1610612738,1610612749,17.35,36,35,0,0,0,0,0,0,0,0,0,0,14,12,1,0,0,3,1,2,1,0,1,1,20,14,0.5,1.38,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,6982,1.32,0.72,0.6,4.21,5.01,3.54
0022300529,1630703,1610612757,1610612760,31.2,70,69,13,1,6,4,4,6,2,0,3,2,51,65,2,1,1,11,4,7,1,0,3,5,81,30,6.0,4.44,3.81,2,1,2,0,0,2,0,0,0,0,4,1,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0,4,0,4,6,0,13685,2.59,1.44,1.16,4.62,4.72,4.51
0022300530,203501,1610612742,1610612752,38.67,77,77,5,2,4,2,2,6,0,0,0,1,41,40,4,1,0,4,5,13,2,0,1,1,67,32,2.4,2.12,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,4,3,1,14,2,14841,2.81,1.51,1.3,4.05,4.43,3.7
0022300533,1630167,1610612754,1610612737,20.55,44,46,2,0,0,2,2,2,1,1,0,1,17,15,4,0,0,4,4,9,0,0,1,1,26,17,0.8,1.85,0.81,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,16,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2,1,1,3,0,5,1,4,7,0,8917,1.69,0.83,0.86,4.63,4.58,4.67
0022300537,1630214,1610612763,1610612746,30.58,60,61,3,1,2,0,0,2,1,0,0,0,44,36,2,1,0,7,3,5,1,2,2,6,59,34,1.5,1.54,0.73,6,3,3,0,0,6,3,2,0,0,9,4,4,2,4,10,2,1,1,2,0,0,0,0,0,0,0,0,0,0,4,3,1,7,0,5,2,3,8,0,12824,2.43,1.31,1.12,4.44,4.95,3.96
0022300539,203468,1610612740,1610612743,30.18,61,61,6,0,1,1,2,1,4,1,0,1,58,61,7,1,1,13,9,19,1,0,3,3,74,26,5.0,4.05,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,1,11973,2.27,1.26,1.01,4.35,5.06,3.69
0022300540,1629667,1610612761,1610612762,7.5,18,18,4,1,2,1,2,3,0,0,0,1,7,11,0,0,0,2,0,0,1,0,1,1,19,14,0.8,2.55,1.63,1,0,0,2,2,2,0,0,0,1,2,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,1,2,0,3324,0.63,0.34,0.29,4.37,4.37,4.38
0022300543,1629027,1610612737,1610612764,36.15,78,80,15,3,7,3,4,9,3,0,1,2,70,88,10,0,1,23,11,25,1,1,1,2,100,45,7.9,4.72,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,1,3,0,14166,2.68,1.52,1.17,4.17,4.46,3.84
